GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurredLosses,CumPaidLoss,BulkLoss,EarnedPremDIR,EarnedPremCeded,EarnedPremNet,Single,PostedReserves2007,LOB
2712,Pennsylvania Natl Ins Grp,2005,2013,9,73817,67666,2997,119073,4034,115039,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2005,2014,10,74592,68812,2850,119073,4034,115039,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2006,2006,1,81759,18449,43512,114417,4481,109936,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2006,2007,2,77905,36975,23847,114417,4481,109936,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2006,2008,3,72917,46283,15238,114417,4481,109936,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2006,2009,4,70233,51988,10140,114417,4481,109936,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2006,2010,5,67581,54516,6450,114417,4481,109936,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2006,2011,6,66265,56606,4563,114417,4481,109936,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2006,2012,7,66103,58397,3535,114417,4481,109936,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2006,2013,8,66509,58827,3048,114417,4481,109936,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2006,2014,9,66826,59507,3027,114417,4481,109936,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2006,2015,10,66749,60101,2708,114417,4481,109936,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2007,2007,1,74492,19806,35475,103889,4963,98926,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2007,2008,2,71786,37542,20595,103889,4963,98926,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2007,2009,3,67633,46099,11436,103889,4963,98926,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2007,2010,4,65733,51188,6916,103889,4963,98926,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2007,2011,5,66242,54542,4781,103889,4963,98926,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2007,2012,6,66302,56376,3767,103889,4963,98926,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2007,2013,7,67224,57915,3752,103889,4963,98926,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2007,2014,8,67481,59037,3563,103889,4963,98926,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2007,2015,9,67433,60592,3095,103889,4963,98926,0,217420.89,wkcomp
2712,Pennsylvania Natl Ins Grp,2007,2016,10,66283,60702,2676,103889,4963,98926,0,217420.89,wkcomp
3000,Horace Mann Grp,1998,1998,1,11,0,11,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,1998,1999,2,11,0,11,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,1998,2000,3,11,0,11,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,1998,2001,4,0,0,0,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,1998,2002,5,0,0,0,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,1998,2003,6,0,0,0,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,1998,2004,7,0,0,0,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,1998,2005,8,0,0,0,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,1998,2006,9,0,0,0,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,1998,2007,10,0,0,0,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,1999,1999,1,12,0,12,11,1,11,0,0,wkcomp
3000,Horace Mann Grp,1999,2000,2,12,0,12,11,1,11,0,0,wkcomp
3000,Horace Mann Grp,1999,2001,3,11,0,11,11,1,11,0,0,wkcomp
3000,Horace Mann Grp,1999,2002,4,0,0,0,11,1,11,0,0,wkcomp
3000,Horace Mann Grp,1999,2003,5,0,0,0,11,1,11,0,0,wkcomp
3000,Horace Mann Grp,1999,2004,6,0,0,0,11,1,11,0,0,wkcomp
3000,Horace Mann Grp,1999,2005,7,0,0,0,11,1,11,0,0,wkcomp
3000,Horace Mann Grp,1999,2006,8,0,0,0,11,1,11,0,0,wkcomp
3000,Horace Mann Grp,1999,2007,9,0,0,0,11,1,11,0,0,wkcomp
3000,Horace Mann Grp,1999,2008,10,0,0,0,11,1,11,0,0,wkcomp
3000,Horace Mann Grp,2000,2000,1,12,0,12,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2000,2001,2,11,0,11,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2000,2002,3,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2000,2003,4,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2000,2004,5,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2000,2005,6,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2000,2006,7,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2000,2007,8,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2000,2008,9,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2000,2009,10,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2001,2001,1,11,0,11,8650,1789,6861,0,0,wkcomp
3000,Horace Mann Grp,2001,2002,2,0,0,0,8650,1789,6861,0,0,wkcomp
3000,Horace Mann Grp,2001,2003,3,0,0,0,8650,1789,6861,0,0,wkcomp
3000,Horace Mann Grp,2001,2004,4,0,0,0,8650,1789,6861,0,0,wkcomp
3000,Horace Mann Grp,2001,2005,5,0,0,0,8650,1789,6861,0,0,wkcomp
3000,Horace Mann Grp,2001,2006,6,0,0,0,8650,1789,6861,0,0,wkcomp
3000,Horace Mann Grp,2001,2007,7,0,0,0,8650,1789,6861,0,0,wkcomp
3000,Horace Mann Grp,2001,2008,8,0,0,0,8650,1789,6861,0,0,wkcomp
3000,Horace Mann Grp,2001,2009,9,0,0,0,8650,1789,6861,0,0,wkcomp
3000,Horace Mann Grp,2001,2010,10,0,0,0,8650,1789,6861,0,0,wkcomp
3000,Horace Mann Grp,2002,2002,1,0,0,0,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,2002,2003,2,0,0,0,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,2002,2004,3,0,0,0,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,2002,2005,4,0,0,0,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,2002,2006,5,0,0,0,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,2002,2007,6,0,0,0,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,2002,2008,7,0,0,0,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,2002,2009,8,0,0,0,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,2002,2010,9,0,0,0,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,2002,2011,10,0,0,0,11,0,11,0,0,wkcomp
3000,Horace Mann Grp,2003,2003,1,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2003,2004,2,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2003,2005,3,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2003,2006,4,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2003,2007,5,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2003,2008,6,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2003,2009,7,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2003,2010,8,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2003,2011,9,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2003,2012,10,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2004,2004,1,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2004,2005,2,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2004,2006,3,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2004,2007,4,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2004,2008,5,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2004,2009,6,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2004,2010,7,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2004,2011,8,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2004,2012,9,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2004,2013,10,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2005,2005,1,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2005,2006,2,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2005,2007,3,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2005,2008,4,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2005,2009,5,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2005,2010,6,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2005,2011,7,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2005,2012,8,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2005,2013,9,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2005,2014,10,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2006,2006,1,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2006,2007,2,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2006,2008,3,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2006,2009,4,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2006,2010,5,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2006,2011,6,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2006,2012,7,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2006,2013,8,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2006,2014,9,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2006,2015,10,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2007,2007,1,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2007,2008,2,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2007,2009,3,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2007,2010,4,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2007,2011,5,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2007,2012,6,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2007,2013,7,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2007,2014,8,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2007,2015,9,0,0,0,12,0,12,0,0,wkcomp
3000,Horace Mann Grp,2007,2016,10,0,0,0,12,0,12,0,0,wkcomp
3034,Preferred Risk Mut Grp,1998,1998,1,15342,3030,5398,25872,1982,23890,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,1998,1999,2,14834,6186,3909,25872,1982,23890,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,1998,2000,3,15343,8110,3271,25872,1982,23890,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,1998,2001,4,12506,9342,514,25872,1982,23890,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,1998,2002,5,12846,10173,-400,25872,1982,23890,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,1998,2003,6,13077,10831,-612,25872,1982,23890,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,1998,2004,7,13236,11417,-409,25872,1982,23890,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,1998,2005,8,13944,11554,-1923,25872,1982,23890,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,1998,2006,9,13822,11668,-2235,25872,1982,23890,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,1998,2007,10,13922,11764,-2065,25872,1982,23890,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,1999,1999,1,13447,3053,5462,23929,2093,21836,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,1999,2000,2,13807,6564,2971,23929,2093,21836,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,1999,2001,3,12513,8509,1315,23929,2093,21836,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,1999,2002,4,13683,9924,394,23929,2093,21836,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,1999,2003,5,13548,10738,-262,23929,2093,21836,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,1999,2004,6,13605,11439,-586,23929,2093,21836,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,1999,2005,7,13795,11696,-988,23929,2093,21836,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,1999,2006,8,13684,11812,-1159,23929,2093,21836,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,1999,2007,9,15680,11964,1199,23929,2093,21836,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,1999,2008,10,14531,12101,238,23929,2093,21836,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2000,2000,1,11279,3310,3035,27419,8191,19228,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2000,2001,2,10043,7487,1317,27419,8191,19228,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2000,2002,3,10893,9805,709,27419,8191,19228,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2000,2003,4,11484,8923,632,27419,8191,19228,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2000,2004,5,11037,7752,-783,27419,8191,19228,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2000,2005,6,12234,8704,-1847,27419,8191,19228,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2000,2006,7,12442,9722,-2029,27419,8191,19228,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2000,2007,8,14250,10303,289,27419,8191,19228,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2000,2008,9,14149,10632,318,27419,8191,19228,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2000,2009,10,14280,10993,730,27419,8191,19228,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2001,2001,1,16205,4689,6972,16116,16537,-421,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2001,2002,2,16021,12089,1996,16116,16537,-421,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2001,2003,3,18545,13030,-939,16116,16537,-421,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2001,2004,4,18677,14161,-2381,16116,16537,-421,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2001,2005,5,20405,11507,-3585,16116,16537,-421,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2001,2006,6,20555,13047,-2309,16116,16537,-421,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2001,2007,7,20461,14143,-1156,16116,16537,-421,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2001,2008,8,20573,14649,-981,16116,16537,-421,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2001,2009,9,19953,15705,-141,16116,16537,-421,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2001,2010,10,20067,16100,723,16116,16537,-421,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2002,2002,1,24837,7373,10980,54509,30516,23993,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2002,2003,2,25841,17737,-754,54509,30516,23993,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2002,2004,3,26343,21099,-1963,54509,30516,23993,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2002,2005,4,28868,11584,-5913,54509,30516,23993,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2002,2006,5,29182,14508,-4519,54509,30516,23993,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2002,2007,6,28500,16868,-1822,54509,30516,23993,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2002,2008,7,29143,18089,-1339,54509,30516,23993,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2002,2009,8,29348,18696,-1092,54509,30516,23993,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2002,2010,9,28780,19937,-1896,54509,30516,23993,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2002,2011,10,28044,20333,3090,54509,30516,23993,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2003,2003,1,35858,7582,13022,71324,27342,43982,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2003,2004,2,34211,17582,3288,71324,27342,43982,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2003,2005,3,34204,10207,-51,71324,27342,43982,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2003,2006,4,32166,13673,667,71324,27342,43982,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2003,2007,5,30194,16204,50,71324,27342,43982,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2003,2008,6,29514,17769,-329,71324,27342,43982,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2003,2009,7,29199,18647,-162,71324,27342,43982,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2003,2010,8,28925,19548,656,71324,27342,43982,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2003,2011,9,27878,20072,3344,71324,27342,43982,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2003,2012,10,27605,20909,3150,71324,27342,43982,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2004,2004,1,52392,7183,21531,77276,12120,65156,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2004,2005,2,47409,11124,9210,77276,12120,65156,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2004,2006,3,41492,16444,3348,77276,12120,65156,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2004,2007,4,37208,20414,411,77276,12120,65156,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2004,2008,5,35400,22540,709,77276,12120,65156,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2004,2009,6,33518,23388,-161,77276,12120,65156,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2004,2010,7,32730,23935,-306,77276,12120,65156,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2004,2011,8,32042,24683,3802,77276,12120,65156,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2004,2012,9,31316,25178,3460,77276,12120,65156,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2004,2013,10,31179,25508,3385,77276,12120,65156,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2005,2005,1,48804,5848,15889,74356,4281,70075,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2005,2006,2,40467,12689,9258,74356,4281,70075,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2005,2007,3,35857,15923,8233,74356,4281,70075,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2005,2008,4,34464,18071,8749,74356,4281,70075,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2005,2009,5,33759,19443,6474,74356,4281,70075,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2005,2010,6,32268,20194,5480,74356,4281,70075,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2005,2011,7,30137,20589,5949,74356,4281,70075,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2005,2012,8,28849,20925,4550,74356,4281,70075,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2005,2013,9,27929,20990,3699,74356,4281,70075,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2005,2014,10,27153,21689,3017,74356,4281,70075,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2006,2006,1,44780,6208,11839,64789,4336,60453,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2006,2007,2,39736,13139,3991,64789,4336,60453,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2006,2008,3,37735,16729,3619,64789,4336,60453,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2006,2009,4,37133,19135,3959,64789,4336,60453,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2006,2010,5,34493,20924,3353,64789,4336,60453,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2006,2011,6,31969,22756,6037,64789,4336,60453,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2006,2012,7,30950,23369,5125,64789,4336,60453,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2006,2013,8,29668,23849,4010,64789,4336,60453,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2006,2014,9,29625,24024,3694,64789,4336,60453,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2006,2015,10,29451,24324,3319,64789,4336,60453,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2007,2007,1,38099,5497,12035,54754,4533,50221,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2007,2008,2,35750,11593,9202,54754,4533,50221,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2007,2009,3,32669,14570,5361,54754,4533,50221,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2007,2010,4,31407,16752,4321,54754,4533,50221,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2007,2011,5,30637,17800,6382,54754,4533,50221,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2007,2012,6,30119,18722,5479,54754,4533,50221,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2007,2013,7,28927,19293,4358,54754,4533,50221,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2007,2014,8,28490,19803,4228,54754,4533,50221,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2007,2015,9,27861,20131,3648,54754,4533,50221,0,157770.93,wkcomp
3034,Preferred Risk Mut Grp,2007,2016,10,29226,20480,3197,54754,4533,50221,0,157770.93,wkcomp
3240,NC Farm Bureau Ins Grp,1998,1998,1,6890,1121,2942,11650,584,11066,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,1998,1999,2,7203,2663,3080,11650,584,11066,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,1998,2000,3,7114,3429,3042,11650,584,11066,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,1998,2001,4,4165,3689,0,11650,584,11066,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,1998,2002,5,4320,3904,0,11650,584,11066,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,1998,2003,6,4491,4143,0,11650,584,11066,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,1998,2004,7,4997,4389,70,11650,584,11066,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,1998,2005,8,4981,4516,62,11650,584,11066,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,1998,2006,9,5002,4625,94,11650,584,11066,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,1998,2007,10,5126,4677,103,11650,584,11066,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,1999,1999,1,6892,1397,2661,11127,269,10858,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,1999,2000,2,7360,3486,2703,11127,269,10858,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,1999,2001,3,5754,4148,886,11127,269,10858,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,1999,2002,4,4950,4483,0,11127,269,10858,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,1999,2003,5,4701,4632,0,11127,269,10858,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,1999,2004,6,5073,4553,56,11127,269,10858,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,1999,2005,7,5003,4595,35,11127,269,10858,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,1999,2006,8,5044,4656,43,11127,269,10858,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,1999,2007,9,5010,4883,41,11127,269,10858,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,1999,2008,10,5052,4903,39,11127,269,10858,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2000,2000,1,7702,1362,4216,11090,320,10770,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2000,2001,2,7148,2905,2925,11090,320,10770,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2000,2002,3,5763,3819,908,11090,320,10770,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2000,2003,4,4820,4101,0,11090,320,10770,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2000,2004,5,4983,4464,44,11090,320,10770,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2000,2005,6,5062,4738,64,11090,320,10770,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2000,2006,7,5009,4760,34,11090,320,10770,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2000,2007,8,5359,4855,37,11090,320,10770,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2000,2008,9,5294,4899,25,11090,320,10770,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2000,2009,10,5267,5099,13,11090,320,10770,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2001,2001,1,8740,1103,5634,7269,797,6472,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2001,2002,2,5869,2631,2446,7269,797,6472,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2001,2003,3,4312,3268,672,7269,797,6472,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2001,2004,4,4198,3746,118,7269,797,6472,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2001,2005,5,4155,3824,81,7269,797,6472,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2001,2006,6,4115,3886,62,7269,797,6472,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2001,2007,7,4139,3915,78,7269,797,6472,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2001,2008,8,4148,3942,88,7269,797,6472,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2001,2009,9,4135,3964,75,7269,797,6472,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2001,2010,10,1740,1602,67,7269,797,6472,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2002,2002,1,10853,1426,6889,12468,1326,11142,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2002,2003,2,7163,3173,2905,12468,1326,11142,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2002,2004,3,5334,3932,427,12468,1326,11142,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2002,2005,4,5121,6487,190,12468,1326,11142,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2002,2006,5,4870,4562,143,12468,1326,11142,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2002,2007,6,4820,4598,113,12468,1326,11142,0,33410.173,wkcomp
3240,NC Farm Bureau Ins Grp,2002,2008,7,4845,4647,114,12468,1326,11142,0,33410.173,wkcomp
